company_name,uri,salary,site,year,edu,job_name,city,pos_count
润博科技,https://www.zhipin.com/job_detail/ed5a0e6b298bf0ee03R-3tq5EVY~.html,3-5K,广州 天河区 五山,经验不限,学历不限,Python服务开发(兼职),guangzhou,5
润博科技,https://www.zhipin.com/job_detail/5c73ab7ff7e1fe8a03R909q1FVo~.html,3-5K,广州 天河区 五山,经验不限,学历不限,Python Flask等后端开发(兼职),guangzhou,4
ProQod普谷科技,https://www.zhipin.com/job_detail/7837a748b0673f660nR-3t68Elc~.html,10-15K,广州 天河区 元岗,1-3年,本科,Python,guangzhou,5
大世科技,https://www.zhipin.com/job_detail/b0ca0f61f5b98bf31Xd_09i5FlE~.html,10-15K,广州 天河区 冼村,3-5年,大专,Python网页后端,guangzhou,2
大世科技,https://www.zhipin.com/job_detail/3e354c93bf206b431HRz29W8EVo~.html,12-20K,广州 天河区 冼村,3-5年,大专,python,guangzhou,6
古特贸易,https://www.zhipin.com/job_detail/f9049c43c94e6a5d1HF43t-5FlQ~.html,6-11K,广州 天河区 长兴,经验不限,学历不限,Python电商程序员,guangzhou,1
塞隆智能,https://www.zhipin.com/job_detail/30686f00bdaa2b5403N52du1EVs~.html,15-25K·13薪,广州 天河区 石牌,1-3年,本科,Python 数据分析/机器学习,guangzhou,5
京信通信集团,https://www.zhipin.com/job_detail/f01bece6af85322703N63N24GFs~.html,10-11K·14薪,广州 黄埔区 科学城,1-3年,本科,软件工程师python,guangzhou,2
保利威,https://www.zhipin.com/job_detail/4ac39a41a719ef250nVy3Nu1GVU~.html,10-15K·14薪,广州 番禺区 大学城,经验不限,大专,Python开发工程师,guangzhou,5
群主互联网,https://www.zhipin.com/job_detail/ff970c8ffd0df46a03F62N24GVA~.html,10-15K·13薪,广州 海珠区 琶洲,1-3年,本科,Python讲师,guangzhou,5
斯帝芬尼,https://www.zhipin.com/job_detail/95af746c4361ecbd1XJ-0tq7GFA~.html,10-15K,广州 天河区 珠江新城,1-3年,大专,Python,guangzhou,2
小码教育,https://www.zhipin.com/job_detail/719e20d66aecac5803Z_3tm5EFM~.html,9-12K,广州 番禺区 市桥,经验不限,本科,python讲师/教育机构,guangzhou,3
广州学而优信息技术,https://www.zhipin.com/job_detail/773149c9c2864cdf03Ny0t2_GVo~.html,10-15K,广州 黄埔区 科学城,3-5年,本科,python软件开发工程师,guangzhou,2
嘉为科技,https://www.zhipin.com/job_detail/a146e1cbe9cfc8cd1Hd93NW8FlI~.html,12-18K·13薪,广州 天河区 体育中心,3-5年,本科,Python工程师,guangzhou,4
咿咿呀呀,https://www.zhipin.com/job_detail/ecef307ac851f4ee03V-3dq7ElE~.html,15-25K·15薪,广州  ,1-3年,本科,Python 后端开发工程师,guangzhou,2
宏泰环保,https://www.zhipin.com/job_detail/fbdcf419f57bae801nx829i4GFU~.html,6-10K,广州 番禺区 长隆,1-3年,本科,python工程师,guangzhou,2
智建云,https://www.zhipin.com/job_detail/6085338bb499a5821nN72Ni4EFM~.html,10-18K,广州 天河区 员村,3-5年,大专,python运维开发工程师,guangzhou,2
BELBI,https://www.zhipin.com/job_detail/1d618346fbc431f01HB53ty8GFU~.html,6-11K,广州 越秀区 北京路,1-3年,大专,python 开发工程师,guangzhou,6
佰锐科技,https://www.zhipin.com/job_detail/d953b9883c6369ca1HB839W6GVE~.html,12-20K,广州 天河区 天河公园,3-5年,本科,Python机器学习工程师,guangzhou,2
皇松,https://www.zhipin.com/job_detail/34210e8e6dbff0601XF839-0FVs~.html,10-13K,广州 黄埔区 科学城,1-3年,大专,Python,guangzhou,3
云房数据,https://www.zhipin.com/job_detail/d4ca1c414044b4c81nJ-3NS7FVY~.html,10-20K,广州 天河区 五山,3-5年,硕士,Python开发工程师,guangzhou,1
AAM中国,https://www.zhipin.com/job_detail/e0c91ee619b6bd581nxz0tW8Flo~.html,15-26K,广州 荔湾区 芳村,3-5年,本科,Python高级开发工程师,guangzhou,4
云鲸智能,https://www.zhipin.com/job_detail/da25db4cebb3907d1HB82t-8GVM~.html,15-30K,广州 天河区 员村,1-3年,本科,python开发工程师（运维）,guangzhou,2
育疆,https://www.zhipin.com/job_detail/3dbdf297482e01240nR439m6E1U~.html,13-25K,广州 天河区 东圃,3-5年,硕士,Python中级开发工程师,guangzhou,5
云房数据,https://www.zhipin.com/job_detail/996089498258b1aa1nF43N-_FVc~.html,10-16K,广州 天河区 五山,1-3年,本科,Python开发工程师,guangzhou,6
熵演信息,https://www.zhipin.com/job_detail/cdf4ada673d169db1XZ53924EVY~.html,4-8K,广州 海珠区 工业大道,1年以内,本科,Python工程师,guangzhou,5
艾想科技,https://www.zhipin.com/job_detail/3a2d2b71853136670nV-09S9EVU~.html,6-10K,广州 海珠区 琶洲,经验不限,本科,Python,guangzhou,4
拼吧科技,https://www.zhipin.com/job_detail/964ff2803dbcd12d1Hd42NS5GFs~.html,17-21K,广州 天河区 五山,3-5年,大专,高级Python工程师,guangzhou,1
熵演信息,https://www.zhipin.com/job_detail/c83be88f46456a151Xdy2Nq7ElI~.html,4-8K,广州 海珠区 工业大道,1年以内,本科,python web前端,guangzhou,3
广州优飞,https://www.zhipin.com/job_detail/6028285462d2f83103B929-0GFo~.html,15-30K,广州 天河区 棠下,1-3年,本科,Python开发2,guangzhou,1
鸭题库,https://www.zhipin.com/job_detail/d492fdf6dc739b6603x709W9ElM~.html,12-18K,广州 海珠区 琶洲,3-5年,本科,python讲师,guangzhou,2
多动朕,https://www.zhipin.com/job_detail/224790bcd1aab66903Z62tq0FFQ~.html,6-8K,广州 海珠区 新港,1-3年,本科,Python开发工程师,guangzhou,4
富融,https://www.zhipin.com/job_detail/57a6c2fec5a33e461Xx-29S9Els~.html,7-8K,广州 越秀区 五羊新城,1-3年,大专,Python,guangzhou,2
员创电商,https://www.zhipin.com/job_detail/83e5f7058e36fa430nZ_39u9EVY~.html,8-13K,广州 天河区 车陂,1-3年,中专,诚聘python开发工程师,guangzhou,4
亮鱼教育,https://www.zhipin.com/job_detail/7494f0ad0559ae7f1XVy3t26FVQ~.html,12-13K,广州 海珠区 客村,1-3年,大专,兼职Python讲师--视频录制讲师,guangzhou,2
广东宏为,https://www.zhipin.com/job_detail/c66ab3989d3e31481XJ43N27E1s~.html,4-8K,广州 黄埔区 科学城,经验不限,大专,Python工程师,guangzhou,2
广州潮汐信息,https://www.zhipin.com/job_detail/9c6f9e2f918023ff1Hd639u4EFU~.html,1-3K,广州 天河区 东圃,经验不限,学历不限,Python实习生,guangzhou,3
烹茶科技,https://www.zhipin.com/job_detail/2650c09f54567def1XV60tW9EVs~.html,15-22K,广州 海珠区 琶洲,3-5年,本科,Python后端开发工程师,guangzhou,3
殷赋科技,https://www.zhipin.com/job_detail/d1d5e23c5d065ca903B70tu0GFU~.html,7-8K,广州 番禺区 钟村,1-3年,大专,Python开发工程师（兼职）,guangzhou,3
广州潮汐信息,https://www.zhipin.com/job_detail/4a95d6421b388f8f1Hd63t61EFY~.html,15-20K,广州 天河区 东圃,3-5年,本科,Python开发工程师,guangzhou,3
智建云,https://www.zhipin.com/job_detail/9d16264e2cf0db941nN72dW6E1o~.html,10-20K,广州 天河区 员村,1-3年,大专,python后台开发工程师,guangzhou,2
智建云,https://www.zhipin.com/job_detail/0e56c8e115acbc0c1nx63N69F1Q~.html,12-24K,广州 天河区 员村,3-5年,本科,web开发工程师（PHP/python/java）,guangzhou,2
智建云,https://www.zhipin.com/job_detail/dedfa350c77fd2171nRz0tu4EFQ~.html,12-24K,广州 天河区 员村,3-5年,本科,服务器端研发工程师（python）,guangzhou,6
初越,https://www.zhipin.com/job_detail/d33da7e8b71591e11XZ_3N67GFU~.html,5-10K,广州 天河区 华景新城,经验不限,学历不限,python讲师,guangzhou,1
识途,https://www.zhipin.com/job_detail/08f0102d54253f821HN-3NW6E1E~.html,9-14K,广州 白云区 京溪,1-3年,本科,python后端开发工程师,guangzhou,4
Fordeal,https://www.zhipin.com/job_detail/7acb15e2580ecb621HNy39-_FVA~.html,20-40K,广州 海珠区 客村,3-5年,本科,资深python爬虫工程师,guangzhou,2
北极环,https://www.zhipin.com/job_detail/04bf539cda2b28a41X163t-8GFc~.html,4-8K,广州 越秀区 东川,经验不限,学历不限,软件开发python,guangzhou,1
富融,https://www.zhipin.com/job_detail/35dd4db1a1d5f2de1Xx82ti8E1I~.html,7-12K,广州 越秀区 五羊新城,3-5年,学历不限,Python,guangzhou,2
广州尚学堂,https://www.zhipin.com/job_detail/ac41dfe6797dadd21nJ839S4E1U~.html,15-30K,广州 天河区 元岗,3-5年,本科,python讲师,guangzhou,6
广州力为,https://www.zhipin.com/job_detail/d045ce8860c560691nZ52N6-EFE~.html,12-15K,广州 天河区 棠下,1-3年,本科,Python,guangzhou,2
广州大世,https://www.zhipin.com/job_detail/e051b6ea21f2db0a1n1-39-9EVc~.html,6-10K,广州 天河区 珠江新城,1-3年,本科,Python网页后端,guangzhou,1
中粤电力,https://www.zhipin.com/job_detail/cd07c105e188f20f1Xd92NW_EFY~.html,6-12K,广州 黄埔区 科学城,1-3年,本科,Python程序员,guangzhou,1
学码教育,https://www.zhipin.com/job_detail/b72ecff23e802bb71nJ73t--EFY~.html,8-10K,广州 天河区 体育中心,1-3年,本科,Python讲师,guangzhou,1
晶昊游学,https://www.zhipin.com/job_detail/132fec081abfc98e1nJ92dS0FlE~.html,7-8K,广州 天河区 珠江新城,经验不限,学历不限,Python,guangzhou,1
蓝宝诺德,https://www.zhipin.com/job_detail/6373d1b8902a55a81XZz2dm9GVA~.html,10-20K,广州 天河区 棠下,1-3年,大专,Python,guangzhou,2
广东杰明科技有限公司,https://www.zhipin.com/job_detail/e0ba71de8a2b05821XR709-9GVA~.html,10-15K,广州 天河区 珠江新城,3-5年,本科,Python,guangzhou,1
伟宏智能,https://www.zhipin.com/job_detail/205f62280faab2b31HV82925Els~.html,6-12K,广州 天河区 车陂,1-3年,大专,Python高级开发工程师（多名）,guangzhou,1
诺泰德,https://www.zhipin.com/job_detail/7a929fa32b5529011X173dW9Flc~.html,15-25K,广州 天河区 珠江新城,3-5年,本科,Python web开发工程师,guangzhou,2
广州建杉科技有限公司,https://www.zhipin.com/job_detail/a6d225dc51df57651XN-29W5FFU~.html,18-23K,广州 番禺区 大学城,3-5年,本科,Python web后端开发,guangzhou,4
广州智品网络科技公司,https://www.zhipin.com/job_detail/229ccbd98f8645c51nF_2t6-FFM~.html,10-20K,广州 天河区 员村,1-3年,本科,python转游戏客户端cocos2d,guangzhou,2
杰颉软件,https://www.zhipin.com/job_detail/f1bef6062e89c1441nN53N-0FlU~.html,11-20K,广州 天河区 东圃,3-5年,学历不限,python工程师,guangzhou,5
头文科技,https://www.zhipin.com/job_detail/f75ad0b3508a77fc1HR-3ti0FVs~.html,20-30K,广州 番禺区 南村,5-10年,本科,高级python工程师,guangzhou,1
仟界科技,https://www.zhipin.com/job_detail/2f9b22ae3e895f991XN909m_GVA~.html,15-25K,广州 天河区 珠江新城,5-10年,本科,GZ-python开发,guangzhou,3
数瞳科技,https://www.zhipin.com/job_detail/e73e8cd148f52f121XB_09m7EFI~.html,15-20K,广州 天河区 员村,3-5年,本科,Python后台研发工程师,guangzhou,5
杰颉软件,https://www.zhipin.com/job_detail/7713e01711f75e601XNz39m5F1A~.html,6-9K,广州 天河区 小新塘,应届生,学历不限,python研发工程师实习生,guangzhou,6
百思汽配,https://www.zhipin.com/job_detail/e4fdd79351575d7e1XN-3t65Els~.html,16-23K,广州 越秀区 北京路,1年以内,本科,Python,guangzhou,1
视源股份(CVTE),https://www.zhipin.com/job_detail/bb3647de76f25ff81nxz39i8FFY~.html,13-18K,广州  ,1-3年,本科,Python,guangzhou,4
广州荔枝网,https://www.zhipin.com/job_detail/3a3f3d4ebf5accf51Xd73t-5E1U~.html,6-10K,广州 越秀区 环市东,1年以内,本科,Python,guangzhou,1
一一科技,https://www.zhipin.com/job_detail/eb12a2937a58dab01XRz0924ElY~.html,8-15K,广州 荔湾区 芳村,1-3年,学历不限,Python后端工程师,guangzhou,5
华楠科技,https://www.zhipin.com/job_detail/d0b74c243d295f631n193d-8FVA~.html,10-15K,广州 天河区 珠江新城,3-5年,本科,Python 后端开发工程师及数据分析师,guangzhou,5
加你创客,https://www.zhipin.com/job_detail/7847f1294ef9f1321nN52t6_GVU~.html,10-11K,广州 白云区 均禾,1-3年,本科,Python,guangzhou,3
ProQod普谷科技,https://www.zhipin.com/job_detail/6b5b18773f9810401nx63dW-FFs~.html,5-10K,广州 天河区 元岗,经验不限,本科,Python开发工程师,guangzhou,6
云鞋淘,https://www.zhipin.com/job_detail/f2bfc981be2dad801nZ_3ty5FlU~.html,10-20K,广州 荔湾区 站前,1-3年,学历不限,python后端开发工程师（云鞋淘项目）,guangzhou,1
炫米,https://www.zhipin.com/job_detail/534992f68a1c27dc1nV43t-5FFU~.html,10-20K,广州 海珠区 琶洲,3-5年,本科,高级Python后端开发工程师,guangzhou,2
壁虎科技有限公司,https://www.zhipin.com/job_detail/9313e31ab13558780nV629W8FFo~.html,15-30K·14薪,广州 番禺区 钟村,3-5年,本科,后端开发工程师,guangzhou,4
多益网络,https://www.zhipin.com/job_detail/fca93ef8a1fbb05a0nR43dq6FVU~.html,18-30K·13薪,广州 黄埔区 科学城,3-5年,本科,软件开发组长,guangzhou,2
Altizure,https://www.zhipin.com/job_detail/74b52ee4487e8a8a1X1z2N-7EVo~.html,15-25K,广州 天河区 五山,1-3年,本科,后台软件工程师 (JavaScript，Node.js等),guangzhou,2
