company_name,uri,salary,site,year,edu,job_name,city,pos_count
傲梦网络科技,https://www.zhipin.com/job_detail/9c4b575ce1cd81ed1XJ_2tu5FFM~.html,5-8K,西安 雁塔区 昆明路,经验不限,本科,全国在线Python少儿老师,xian,3
软通动力,https://www.zhipin.com/job_detail/7005a95905e6e6201X1529S6FFQ~.html,11-18K,西安  ,3-5年,本科,Java，web，Python，测试，C++，运维，go,xian,3
傲梦网络科技,https://www.zhipin.com/job_detail/e8c2df1a76ddbeee1XZ92dW0EFQ~.html,4-6K,西安 雁塔区 昆明路,经验不限,本科,在线python讲师,xian,3
傲梦网络科技,https://www.zhipin.com/job_detail/eb6cf63eb40e488103R709m_ElI~.html,6-11K,西安 雁塔区 唐延路,经验不限,本科,全国在线Python 坐班老师,xian,3
傲梦网络科技,https://www.zhipin.com/job_detail/e09ab37c3e8d03a71H182N25GVE~.html,5-8K,西安 雁塔区 唐延路,经验不限,本科,Python青少儿编程老师,xian,5
猿辅导,https://www.zhipin.com/job_detail/c91e2fb77fb2c3b01HJ909q_GFM~.html,6-10K,西安 雁塔区 长延堡,经验不限,本科,python技术辅导老师,xian,1
恺瀚信息科技,https://www.zhipin.com/job_detail/9232e1ed61f8d6d50nR42N69GVA~.html,8-11K,西安  ,3-5年,本科,Python开发工程师,xian,6
童程童创,https://www.zhipin.com/job_detail/857ae23073fc23060nV73dm8ElY~.html,6-7K,西安  ,经验不限,本科,Python讲师,xian,6
四叶草安全,https://www.zhipin.com/job_detail/5e162a644c3176a70Xd_3ti5Fg~~.html,5-10K,西安  ,经验不限,学历不限,Python，openstack，django,xian,3
远江盛邦,https://www.zhipin.com/job_detail/05823a6b6d0ee9701XZy3t69GVI~.html,6-12K,西安  ,3-5年,本科,Python,xian,4
微感,https://www.zhipin.com/job_detail/0a7471fbecf76e7d1XN-29i6FFE~.html,7-12K,西安 雁塔区 紫薇田园都市,1年以内,本科,Python,xian,5
若恩教育,https://www.zhipin.com/job_detail/cf018f52293dfdb303Zz2dW_Els~.html,6-11K,西安 碑林区 小寨,3-5年,本科,python培训讲师,xian,6
翰海睿智,https://www.zhipin.com/job_detail/2c0e62ec0ed798511Xxy3NW6F1Y~.html,6-10K,西安 雁塔区 西万路口,经验不限,本科,python讲师,xian,3
陕西交通电子,https://www.zhipin.com/job_detail/d6d652208a5a218a1XNz3tq9F1M~.html,10-15K,西安 雁塔区 唐延路,3-5年,本科,Python,xian,3
酷聊智能,https://www.zhipin.com/job_detail/4f065f269444506103N739-9EVA~.html,6-10K,西安  ,1-3年,本科,Python数据分析工程师,xian,1
景行锐创,https://www.zhipin.com/job_detail/bcae8cc783f0e37b1HNy2tm1E1A~.html,8-13K,西安 雁塔区 紫薇田园都市,3-5年,本科,python开发工程师,xian,5
联拓永欣,https://www.zhipin.com/job_detail/3a3b3504810692581Hx_0tm5EFY~.html,10-15K,西安 雁塔区 高新路,3-5年,本科,Python高级开发工程师,xian,4
中兴通讯股份有限公司,https://www.zhipin.com/job_detail/346a2948a3dc5efb0nZ62tu4GVI~.html,11-20K,西安 长安区 郭杜,1-3年,本科,Python开发工程师,xian,2
领航教育,https://www.zhipin.com/job_detail/ade108e62f6a60591HNz29m1FlE~.html,5-6K,西安  ,3-5年,大专,php python工程师,xian,3
西安优盛,https://www.zhipin.com/job_detail/2bd076bb1ac715d003Vy39m_FlM~.html,5-10K,西安 雁塔区 电子城,经验不限,本科,Python讲师,xian,2
星垂智能,https://www.zhipin.com/job_detail/ba914f6916586baa1Xdz09y6ElU~.html,20-30K,西安  ,3-5年,本科,高级 Python 后台开发工程师,xian,3
烛照科技,https://www.zhipin.com/job_detail/ede5f66a31a3865d03x709q9E1c~.html,9-12K,西安 雁塔区 高新软件园,3-5年,本科,Python,xian,5
思华科技,https://www.zhipin.com/job_detail/6f5e365d5cc1174d0nR629y0GVE~.html,10-15K,西安  ,3-5年,本科,Python,xian,4
华为技术有限公司,https://www.zhipin.com/job_detail/c3f57682ebc36bd01XB53tW6FFc~.html,18-20K,西安 雁塔区 高新软件园,1-3年,本科,Python,xian,5
天融信教育,https://www.zhipin.com/job_detail/6a18911541ef731f1H190ty_E1M~.html,8-10K,西安 雁塔区 电子城,1-3年,本科,python讲师,xian,2
华为,https://www.zhipin.com/job_detail/bd562d097438a6ab0nV-3Nq4FFU~.html,16-30K,西安  ,5-10年,本科,高级python开发工程师-云计算方向,xian,6
华为,https://www.zhipin.com/job_detail/5165808d62c11c7d03142dS5ElU~.html,18-35K,西安  ,5-10年,本科,高级python开发工程师,xian,6
华为,https://www.zhipin.com/job_detail/c9a7f0f5db4fc35703xy3tu6GVo~.html,17-30K,西安  ,5-10年,本科,高级python开发工程师,xian,4
西安野马教育,https://www.zhipin.com/job_detail/6967bd9de27734761n150tq_GVA~.html,8-10K,西安 碑林区 交大,3-5年,本科,Python讲师(兼职),xian,6
大主宰科技(天津...,https://www.zhipin.com/job_detail/518c8835633af5871H153dq8F1o~.html,4-7K,西安 碑林区 黄雁村,1-3年,本科,python web开发工程师,xian,4
大禹网科,https://www.zhipin.com/job_detail/08f42f42f7b491aa1nx53d-9E1E~.html,5-9K,西安 雁塔区 高新路,1-3年,本科,Python,xian,5
北京韦众承志,https://www.zhipin.com/job_detail/e6c2bf16373fc5591HZ-39y-ElY~.html,8-10K,西安 长安区 南大学城,1-3年,本科,Python 研发工程师,xian,3
西安图迹信息科技,https://www.zhipin.com/job_detail/4a51a26dc3299cff0HV439q7GQ~~.html,5-10K,西安  ,3-5年,本科,Python,xian,4
影卫医疗,https://www.zhipin.com/job_detail/df13e0d56bb9870d1Hx-29m0FlI~.html,6-10K,西安 新城区 金花路,1年以内,本科,Python开发工程师,xian,1
大熊科技,https://www.zhipin.com/job_detail/c2ed8ebe8d152a7703J53Ni0FVY~.html,8-13K,西安 雁塔区 高新软件园,经验不限,本科,持续集成和python开发,xian,4
华为技术有限公司,https://www.zhipin.com/job_detail/8f7035a0c092577003Z42tq-ElI~.html,15-30K,西安 雁塔区 高新软件园,3-5年,本科,Python开发工程师,xian,6
理光之星少儿编程,https://www.zhipin.com/job_detail/0aadc8dc5aad329a1HJ53tq8EFU~.html,7-8K,西安 雁塔区 雁翔路,经验不限,本科,Python讲师,xian,5
有联科技,https://www.zhipin.com/job_detail/72d84d77f07079ee03Ry2dq8ElU~.html,15-20K,西安 莲湖区 青年路,5-10年,学历不限,人工智能+python架构师/高级研发工程师,xian,6
绿盟科技,https://www.zhipin.com/job_detail/f3e69a65a75d932e03d42dq_EVY~.html,2-4K,西安  ,1年以内,本科,Python开发工程师,xian,5
理光之星少儿编程,https://www.zhipin.com/job_detail/0cba4e2400ed9a711HJ739q5EVQ~.html,6-7K,西安 雁塔区 雁翔路,经验不限,本科,少儿编程老师/python老师,xian,1
西安好点科技公司,https://www.zhipin.com/job_detail/aa48d3c431b200ca1H192tu0E1Y~.html,19-25K,西安  ,3-5年,本科,Python,xian,1
微感,https://www.zhipin.com/job_detail/49197baeca537f9d1XN92t25FFc~.html,6-11K,西安 雁塔区 紫薇田园都市,3-5年,本科,Python,xian,3
华为,https://www.zhipin.com/job_detail/8c02bbebc94865b01XZ63d-5GVM~.html,24-36K,西安 雁塔区 高新软件园,3-5年,本科,Python,xian,6
WisdomGarden,https://www.zhipin.com/job_detail/ca9c1e56544e74b61XR50t26Elc~.html,9-18K,西安  ,3-5年,本科,Python开发工程师,xian,3
华为技术有限公司,https://www.zhipin.com/job_detail/400e4de5c677a7161XR-39S8FVM~.html,10-20K,西安 雁塔区 高新软件园,1年以内,本科,Python,xian,6
君舟网络,https://www.zhipin.com/job_detail/f837731c2c33104d1Xd83t25FFo~.html,6-12K,西安 雁塔区 郭杜,5-10年,本科,python工程师,xian,2
深圳华为,https://www.zhipin.com/job_detail/5fb8b1b2248b339b1XB90t-9EVc~.html,15-30K,西安  ,1-3年,本科,Python,xian,5
华为,https://www.zhipin.com/job_detail/3686bf8def2a5b021XN40tm8EFU~.html,15-25K,西安 雁塔区 高新软件园,1-3年,本科,Python,xian,5
迅猛龙,https://www.zhipin.com/job_detail/fd79683088cb20751HV62d2-GFM~.html,15-20K,西安 长安区 南大学城,3-5年,学历不限,Python讲师,xian,3
华商传媒二三里,https://www.zhipin.com/job_detail/e602c979915d492a1XV43dW0Flc~.html,6-12K,西安 雁塔区 雁翔路,3-5年,本科,Python,xian,6
华为,https://www.zhipin.com/job_detail/600d4fe7ac73357b1XF42NW6GVo~.html,10-20K,西安 雁塔区 高新软件园,经验不限,本科,Python,xian,5
深圳华为,https://www.zhipin.com/job_detail/af63b03210a1a08b1XZ639m7GVA~.html,10-15K,西安  ,1-3年,本科,Python,xian,5
华为技术有限公司,https://www.zhipin.com/job_detail/4d27f34eccd3b7081Xd82dS4GVo~.html,10-20K,西安  ,1-3年,本科,Python,xian,6
华为,https://www.zhipin.com/job_detail/77c7bb780cf39a421XB93t61FFE~.html,15-18K,西安 雁塔区 高新软件园,1年以内,本科,Python,xian,5
西安野马教育,https://www.zhipin.com/job_detail/60fd65671f8597471XJ639-5GFo~.html,2-4K,西安 碑林区 交大,3-5年,硕士,python兼职讲师,xian,2
斯维智能,https://www.zhipin.com/job_detail/1f384deed25674dd1nJz0tW4Els~.html,8-15K,西安 雁塔区 高新路,1-3年,本科,Python/Django开发工程师,xian,6
小橘科技,https://www.zhipin.com/job_detail/fec9984a149121a41nJ42969E1s~.html,15-30K,西安 雁塔区 旺座现代城,3-5年,本科,Python,xian,3
耐思托管辅导中心,https://www.zhipin.com/job_detail/8f71d15e142b915c1HZ63di4FFc~.html,3-6K,西安 高陵区 车城花园,应届生,本科,IT技术支持,xian,4
凡德,https://www.zhipin.com/job_detail/ed410f6d47e3fb5b03dz2tS4FFI~.html,15-30K,西安 雁塔区 高新软件园,10年以上,硕士,技术总监,xian,4
软通动力,https://www.zhipin.com/job_detail/b42f3fe98dabf1011XR92N61Elo~.html,9-14K,西安  ,1-3年,本科,Hadoop,xian,1
ABeamGDC,https://www.zhipin.com/job_detail/1a2ffa9b097a431903Nz09y4GFs~.html,5-8K·13薪,西安  ,应届生,本科,（会日语）SAP开发工程师,xian,5
华为,https://www.zhipin.com/job_detail/dbde6cb861f420421HRy3tm-F1A~.html,15-25K,西安  ,3-5年,本科,测试开发工程师,xian,3
腾语科技,https://www.zhipin.com/job_detail/37bdbd787a68bf141HV_0ty7FFU~.html,3-7K,西安 雁塔区 电视塔,1-3年,大专,少儿编程老师,xian,3
软通动力,https://www.zhipin.com/job_detail/a05db86f798a4d561XV40t2_FVQ~.html,10-20K,西安 雁塔区 高新软件园,10年以上,本科,测试工程师,xian,2
软通动力,https://www.zhipin.com/job_detail/0454a624ab30d9161HB_29m6GVI~.html,8-12K,西安 雁塔区 高新软件园,1-3年,大专,软件测试,xian,3
精诊科技,https://www.zhipin.com/job_detail/616b49760902ac670nRy3dy1E1c~.html,15-25K,西安 雁塔区 高新软件园,3-5年,本科,图像算法工程师,xian,1
益康特信息科技,https://www.zhipin.com/job_detail/bcf4ae6d2d12a81003J_2N60FFM~.html,5-10K,西安 雁塔区 雁翔路,1-3年,大专,少儿编程,xian,5
长银消费金融,https://www.zhipin.com/job_detail/1b16803589c074e6031_29q7EFI~.html,12-24K·13薪,西安 未央区 张家堡,3-5年,本科,大数据开发工程师,xian,3
金信德贝,https://www.zhipin.com/job_detail/165d95146be29f5803B72t21F1Y~.html,7-9K,西安 雁塔区 电子城,1-3年,大专,PHP开发工程师,xian,3
活跃网络,https://www.zhipin.com/job_detail/0b1397c92fbf904103Fz3925GFI~.html,14-17K,西安  ,3-5年,本科,Devops 工程师,xian,4
联拓永欣,https://www.zhipin.com/job_detail/ea22d6c1b58fc8631HJy2dm_GVY~.html,7-12K,西安 雁塔区 高新路,1-3年,本科,数据库管理工程师,xian,5
阿里巴巴集团,https://www.zhipin.com/job_detail/3e2dc355f96f7b8b1Hx43N26E1A~.html,11-12K,西安  ,应届生,本科,开发工程师(实习),xian,1
华为,https://www.zhipin.com/job_detail/bb6484bd0a74d6cc031_3d--EFU~.html,15-20K,西安  ,经验不限,本科,java开发,xian,4
智仕道,https://www.zhipin.com/job_detail/740099b2ea7be9c203d80tW1EFU~.html,5-9K·13薪,西安 莲湖区 土门,3-5年,本科,产品开发,xian,6
智仕道,https://www.zhipin.com/job_detail/2f26ffe02c79bc2503x52d-0FFI~.html,4-8K,西安 莲湖区 土门,1-3年,大专,PHP,xian,6
西安长河通讯有限...,https://www.zhipin.com/job_detail/803fe395176f090103d_2Nq-ElE~.html,6-11K,西安 雁塔区 沣惠南路,经验不限,本科,软件开发工程师,xian,2
雪豹商情,https://www.zhipin.com/job_detail/63fc103b4bb30e091HB6392_E1c~.html,9-14K,西安  ,3-5年,本科,Golang 工程师,xian,6
熊赳赳数据科技,https://www.zhipin.com/job_detail/10536b765b6815ae03N73tu5GFA~.html,4-5K,西安  ,经验不限,学历不限,数据分析师,xian,5
标签墙,https://www.zhipin.com/job_detail/23a0da7d62b3405f1n183t26ElQ~.html,1-2K,西安 雁塔区 永松路,经验不限,学历不限,Java实习生,xian,5
华为,https://www.zhipin.com/job_detail/7c3464a9ce3d3f980XJ93dS5FA~~.html,17-34K,西安 雁塔区 高新软件园,经验不限,本科,Java,xian,1
陕西泊享商贸有限公司,https://www.zhipin.com/job_detail/3f44dd763d9aeda903d42ty6E1s~.html,5-10K,西安 雁塔区 吉祥路,3-5年,学历不限,区块链,xian,5
西安云雀软件有限公司,https://www.zhipin.com/job_detail/076b977b5ebb343e1XB62dq6F1Y~.html,5-10K,西安  ,3-5年,大专,软件研发,xian,3
中软国际,https://www.zhipin.com/job_detail/3c720f5575b84c331nN_2tu8Elo~.html,9-18K,西安 雁塔区 高新软件园,经验不限,本科,Java,xian,2
中软国际,https://www.zhipin.com/job_detail/03a900c9a24ce0c00nZ_3Nq0FA~~.html,8-12K,西安 雁塔区 ,1-3年,本科,Java,xian,6
软通动力,https://www.zhipin.com/job_detail/7bad62006c4e95141nF-3Nm5E1E~.html,9-18K,西安 雁塔区 高新软件园,3-5年,本科,Java,xian,2
软通动力,https://www.zhipin.com/job_detail/f05fa9229b795f2a1XZ839i-EVE~.html,8-15K,西安 雁塔区 高新软件园,3-5年,本科,Java,xian,1
软通动力,https://www.zhipin.com/job_detail/cf3a42a0ca3e469d1HB50t21GFE~.html,11-20K,西安 雁塔区 高新软件园,1-3年,大专,Java,xian,2
武汉佰钧成,https://www.zhipin.com/job_detail/107dde5b13aff4a71nJz0tu0FVQ~.html,10-15K,西安 雁塔区 高新软件园,3-5年,本科,Java,xian,3
软通动力,https://www.zhipin.com/job_detail/3f31252b46c115311HJy0tq6FVs~.html,12-20K,西安 长安区 王寺,5-10年,本科,Java,xian,4
软通动力,https://www.zhipin.com/job_detail/f5092e0266f578131HV-0ty9E1A~.html,8-12K,西安 雁塔区 高新软件园,3-5年,本科,Java,xian,3
中软国际,https://www.zhipin.com/job_detail/54a35341f240826603d43t29EFU~.html,15-25K,西安 雁塔区 高新软件园,5-10年,本科,Java,xian,4
西安利百家商贸,https://www.zhipin.com/job_detail/b2e5b224f64d9b5d1XFy09m0EVI~.html,8-16K,西安 雁塔区 永松路,3-5年,本科,Java,xian,4
屹通信息科技,https://www.zhipin.com/job_detail/fb7af5a885931fca1HZz3d-9FFQ~.html,7-10K,西安 雁塔区 沣惠南路,1-3年,本科,Java,xian,5
中软国际,https://www.zhipin.com/job_detail/18ea16ad5746065203Z70tu0F1s~.html,9-14K,西安 雁塔区 高新软件园,1-3年,本科,Java,xian,4
华为技术有限公司,https://www.zhipin.com/job_detail/92ac7e72a48b2d9a1XN639i8F1c~.html,10-20K,西安 雁塔区 高新软件园,3-5年,本科,Java,xian,5
软通动力,https://www.zhipin.com/job_detail/4a6d608ad15153ca1HZ72tq_E1o~.html,12-24K,西安  ,3-5年,本科,java后台,xian,5
坐标软件,https://www.zhipin.com/job_detail/6cd4a0788305aa540XB52tq_Fg~~.html,9-10K,西安 新城区 钟楼,5-10年,大专,Java,xian,2
宇信科技,https://www.zhipin.com/job_detail/6c79f96aecdb28a21HB-2dW1GFQ~.html,9-13K,西安 雁塔区 曲江新区,3-5年,本科,Java,xian,5
陕西金合,https://www.zhipin.com/job_detail/57eec29a8c8631761HJ_3NW8EVY~.html,9-12K,西安  ,3-5年,本科,高级java,xian,1
中软国际,https://www.zhipin.com/job_detail/e129d7fea169fa2203V62NW1FFY~.html,10-15K,西安  ,3-5年,本科,java,xian,5
软通动力,https://www.zhipin.com/job_detail/53a1ca2a77febc891Hd83di1EFs~.html,10-15K·13薪,西安 长安区 王寺,1-3年,本科,java开发,xian,5
北明正实,https://www.zhipin.com/job_detail/d0fdc4ec0d6e9e8a1nx53Ny5GFc~.html,7-12K,西安  ,1-3年,本科,Java,xian,6
中软国际,https://www.zhipin.com/job_detail/90debce03a96811a1XV72t65FlI~.html,10-20K,西安  ,3-5年,本科,java,xian,5
中软国际,https://www.zhipin.com/job_detail/457f5a8d1981327703B53d61EFQ~.html,12-15K,西安 雁塔区 高新软件园,5-10年,大专,Java开发,xian,3
三星数据,https://www.zhipin.com/job_detail/83c807beb1c9b7fd0nd72d-8ElM~.html,11-16K·13薪,西安 雁塔区 高新软件园,10年以上,本科,JAVA开发Leader,xian,2
易宝,https://www.zhipin.com/job_detail/5282a803a36b17481Hd72N-6E1Q~.html,11-20K,西安 雁塔区 高新软件园,3-5年,本科,Java,xian,5
人人蟹,https://www.zhipin.com/job_detail/444e21cf7e9b44860nR-3dW1EVU~.html,8-12K,西安  ,5-10年,本科,Java,xian,3
软通动力,https://www.zhipin.com/job_detail/3d6f7ca540868e041HJ_3tu7GVU~.html,10-15K,西安 雁塔区 高新软件园,3-5年,本科,Java开发,xian,3
软通动力,https://www.zhipin.com/job_detail/ad73f69b27049fa703Fz39y_GFU~.html,12-18K,西安  ,3-5年,本科,高级Java开发,xian,4
京北方,https://www.zhipin.com/job_detail/8e8c9834268e0a421Hd43tW-ElM~.html,8-12K,西安 雁塔区 高新路,3-5年,本科,Java开发工程师（西安）,xian,5
蜀海公司,https://www.zhipin.com/job_detail/4ee280d4afbcd700031z3du6E1s~.html,15-25K,西安  ,5-10年,本科,Java,xian,6
神州数码,https://www.zhipin.com/job_detail/e2f409171f4a07fb1Xx53d6-EVc~.html,15-20K,西安  ,5-10年,本科,高级java工程师,xian,3
神州数码,https://www.zhipin.com/job_detail/8fc8b6b7553f94be03Z92Nm0E1M~.html,8-13K,西安  ,3-5年,本科,Java工程师（西安）,xian,3
宇信科技,https://www.zhipin.com/job_detail/e4f2703be37427150nZ_2tu9GFA~.html,10-15K,西安 雁塔区 曲江新区,5-10年,本科,Java开发,xian,5
软通动力信息技术集团,https://www.zhipin.com/job_detail/829d213588ca07970nd70t29Fls~.html,12-22K,西安  ,5-10年,本科,Java,xian,3
中软国际,https://www.zhipin.com/job_detail/18b94e49b9ab879c03F_3tm8EVE~.html,8-13K,西安 雁塔区 高新软件园,1-3年,本科,java开发工程师,xian,1
交大长天,https://www.zhipin.com/job_detail/c079e18de6f17bb61XB82N-1E1M~.html,10-16K,西安  ,3-5年,本科,Java,xian,2
中软国际,https://www.zhipin.com/job_detail/1bc0516b07a192ec1nF43dm4GVo~.html,8-13K·13薪,西安 雁塔区 高新软件园,3-5年,本科,Java,xian,4
中软国际,https://www.zhipin.com/job_detail/adbe64c6b17e62e60XJ_0ty6Ew~~.html,7-12K,西安 雁塔区 高新软件园,3-5年,本科,Java,xian,5
武汉佰钧成,https://www.zhipin.com/job_detail/b70b6fc83daf3f7e1nJy3t6-Elo~.html,12-20K,西安 雁塔区 高新软件园,3-5年,本科,Java,xian,1
哲宣网络,https://www.zhipin.com/job_detail/3a931b9da28d7b840HZ93dS-GQ~~.html,5-6K,西安 雁塔区 旺座现代城,1-3年,本科,Java,xian,4
极客原点,https://www.zhipin.com/job_detail/3479c8e8c9eef5740nx_2NS_GVU~.html,12-18K,西安 莲湖区 土门,3-5年,学历不限,Java,xian,5
中软国际科技服务,https://www.zhipin.com/job_detail/3fb498bfac8c212f1nJ-39-0GVo~.html,10-20K,西安  ,经验不限,本科,Java,xian,2
思特奇,https://www.zhipin.com/job_detail/6eab4aebe114c9491XR-2967EFE~.html,8-15K,西安 雁塔区 高新路,3-5年,本科,Java高级工程师,xian,2
武汉佰钧成,https://www.zhipin.com/job_detail/37c238cb44bb64d803xy3N2_F1s~.html,11-22K,西安  ,5-10年,大专,java,xian,2
大展科技,https://www.zhipin.com/job_detail/e3fd833d7b478afe1HNy2di8E1Y~.html,8-13K,西安  ,3-5年,本科,java,xian,4
骋安延保科技,https://www.zhipin.com/job_detail/fa25cf3da00119d803V73tu1F1s~.html,10-15K,西安  ,3-5年,本科,Java,xian,5
秦驰信息,https://www.zhipin.com/job_detail/ab8db9f381f362ca1nJ509W-GA~~.html,8-10K,西安 雁塔区 高新软件园,3-5年,学历不限,Java,xian,4
久弘软件,https://www.zhipin.com/job_detail/f645d13c214982081nN42N26Eg~~.html,4-6K,西安 雁塔区 旺座现代城,3-5年,大专,Java,xian,4
澳鹏网络,https://www.zhipin.com/job_detail/ad714a025a48d98b1XV73d60GVs~.html,10-15K,西安 雁塔区 鱼化寨,3-5年,本科,Java,xian,4
佰钧成,https://www.zhipin.com/job_detail/69ffb26be76daa011Hx40tS8EVo~.html,10-15K,西安 雁塔区 高新软件园,3-5年,本科,Java开发,xian,4
