company_name,uri,salary,site,year,edu,job_name,city,pos_count
小黑鱼,https://www.zhipin.com/job_detail/2f91b6957f045fb01HV909q-E1Y~.html,15-30K,南京 栖霞区 亚东,5-10年,本科,Python开发工程师-南京,nanjing,6
北明软件,https://www.zhipin.com/job_detail/5befceeac0785ee61XJ639q4FVE~.html,10-18K,南京 雨花台区 铁心桥,3-5年,本科,Python,nanjing,1
融奕数智,https://www.zhipin.com/job_detail/4d08bdad5cb9044503xz2d65EVU~.html,10-15K,南京 建邺区 小行,1-3年,本科,Python开发工程师,nanjing,1
深圳华为,https://www.zhipin.com/job_detail/46f409446646c3731HJ529y9GVE~.html,15-30K,南京 雨花台区 安德门,3-5年,本科,Python,nanjing,2
苏宁金融,https://www.zhipin.com/job_detail/b1e5a6ede7a1f47503dy29i1EVA~.html,15-30K,南京 玄武区 仙鹤门,5-10年,本科,中高级java开发工程师（java、python、go）,nanjing,2
紫光西数,https://www.zhipin.com/job_detail/226ef38c3a63081303F72Nq_E1o~.html,8-13K·16薪,南京 秦淮区 光华路,1年以内,本科,Python开发工程师,nanjing,4
保之顺,https://www.zhipin.com/job_detail/2af8bd6fe632416103B63Nm-F1M~.html,4-9K,南京  ,1-3年,大专,Python爬虫工程师,nanjing,4
中科数据,https://www.zhipin.com/job_detail/5e30ae64364d3f791nxy0t26EVM~.html,5-10K,南京 雨花台区 铁心桥,1年以内,本科,Python,nanjing,2
南京佳泰得投资管理,https://www.zhipin.com/job_detail/fdfc3acb874f53da1H193t--E1A~.html,8-10K,南京 雨花台区 铁心桥,1-3年,本科,Python工程师,nanjing,5
指食针,https://www.zhipin.com/job_detail/cc7ef0a01921c5a21HZz29q9F1s~.html,15-25K,南京 雨花台区 岔路口,1-3年,本科,精英爬虫 Python工程师,nanjing,6
拓攻,https://www.zhipin.com/job_detail/65e11a225a17d09503V_2t21EFI~.html,10-15K,南京  ,1-3年,本科,Python开发工程师,nanjing,5
小码王,https://www.zhipin.com/job_detail/3c0f3620602ac22d1HN93N2_F1E~.html,10-15K,南京 鼓楼区 江东,1-3年,本科,少儿编程讲师（scratch /Python/C++）,nanjing,4
南京全设,https://www.zhipin.com/job_detail/e97845aa7255d7031nJ-2dm5ElY~.html,10-11K,南京 江宁区 ,1-3年,本科,Python,nanjing,2
智录科技,https://www.zhipin.com/job_detail/9ef06283c566908c03V82d--Fls~.html,6-11K,南京 栖霞区 迈皋桥,应届生,大专,Python,nanjing,1
南京关宁电子,https://www.zhipin.com/job_detail/5e0ebd6a95eb91581H163Nq8EFQ~.html,10-15K,南京 江宁区 九龙湖,1-3年,学历不限,python开发（爬虫）工程师,nanjing,5
普世科技,https://www.zhipin.com/job_detail/ae57bbb6fc0b4d0103Ny39-7EFY~.html,6-10K,南京  ,1-3年,大专,python研发工程师,nanjing,4
万得,https://www.zhipin.com/job_detail/1f5c5b6513e6519903R82N66ElY~.html,5-8K,南京 建邺区 雨润大街,1-3年,本科,数据分析师（Python）,nanjing,2
富士通南大软件,https://www.zhipin.com/job_detail/7f5d2339e2a978301Hd-2Ni1EVA~.html,13-26K,南京 雨花台区 宁南,3-5年,本科,Python开发工程师,nanjing,4
Sleewa,https://www.zhipin.com/job_detail/3b364cca3bf795c01n153tm6GFI~.html,12-24K,南京  ,1-3年,本科,C++/Python/QT软件工程师,nanjing,4
干支网络,https://www.zhipin.com/job_detail/6362e6bd72b5308c031_39S8GFQ~.html,8-12K,南京 秦淮区 新街口,经验不限,本科,Python,nanjing,1
汇川视觉,https://www.zhipin.com/job_detail/59b10f9ea483440f03F909i7EFU~.html,10-15K,南京 江宁区 东山,经验不限,硕士,平台软件工程师（C/C++/C#/python）,nanjing,5
控维通信科技,https://www.zhipin.com/job_detail/7d9c8cd0f6c48d7f1HR72tS8FlY~.html,6-10K,南京 秦淮区 苜蓿园,经验不限,本科,Python开发工程师,nanjing,2
迪普思数据,https://www.zhipin.com/job_detail/0840f4062ed98024031-3Nq-E1o~.html,5-7K,南京 秦淮区 双塘,经验不限,大专,Python,nanjing,3
南京苏宁软件,https://www.zhipin.com/job_detail/47f1084eb37131321Hx53dS6FFY~.html,10-20K,南京 玄武区 仙鹤门,3-5年,大专,Python开发工程师,nanjing,2
法信,https://www.zhipin.com/job_detail/5b0882c0c4568d351nB72Nq4FVo~.html,10-20K,南京 鼓楼区 湖南路,1-3年,大专,Python,nanjing,6
南京托伦特,https://www.zhipin.com/job_detail/f5286f88e120a3dc1HB_3NS_EFA~.html,8-13K,南京 鼓楼区 万达广场,3-5年,本科,Python工程师,nanjing,5
江苏普非,https://www.zhipin.com/job_detail/045a2c098a11a6741nZ42tu4GFI~.html,5-6K,南京 浦口区 沿江,经验不限,大专,Python,nanjing,1
善道科技,https://www.zhipin.com/job_detail/ef0926fe5fc3b75c03d_3NS-E1Y~.html,15-25K·14薪,南京 建邺区 奥体,3-5年,本科,Python后端工程师,nanjing,3
北明软件,https://www.zhipin.com/job_detail/4309b70be9f6d5e01HV-2tW0EFQ~.html,11-18K,南京 雨花台区 铁心桥,3-5年,本科,Python高级工程师,nanjing,2
富士通南大软件,https://www.zhipin.com/job_detail/09375d0d0ed8f1c103Vy2tu8GFs~.html,12-24K,南京 江宁区 百家湖,3-5年,本科,Python/Django高级工程师,nanjing,4
华为技术有限公司,https://www.zhipin.com/job_detail/8b3d67c97b17be4803Z42ti-FFA~.html,15-30K,南京 雨花台区 安德门,3-5年,本科,Python开发工程师,nanjing,1
南京安元,https://www.zhipin.com/job_detail/258cebdeb6d4cefa1XZ909W4FlE~.html,12-20K,南京 浦口区 江浦,3-5年,本科,Python开发工程师,nanjing,3
南京智精灵,https://www.zhipin.com/job_detail/b241cfd28c8dda841nN_0tm5FFc~.html,12-24K,南京 玄武区 徐庄软件园,经验不限,学历不限,Python全栈工程师,nanjing,1
南京激扬,https://www.zhipin.com/job_detail/3ad7bd679efa79cc1XJ52966GVM~.html,4-8K,南京 雨花台区 铁心桥,1年以内,本科,Python,nanjing,3
中兴通讯股份有限公司,https://www.zhipin.com/job_detail/f6b87bf903de2f201HJ80tW-EFo~.html,10-11K,南京 雨花台区 宁南,3-5年,本科,Python,nanjing,3
言迪云学习,https://www.zhipin.com/job_detail/adf95a606399c5081X1639i1F1s~.html,10-20K,南京 建邺区 华灯坊,3-5年,学历不限,Python,nanjing,3
医渡云,https://www.zhipin.com/job_detail/610cc5666934590a1XJ42tq8EVc~.html,15-25K,南京 浦口区 江浦,5-10年,本科,Python后端开发,nanjing,1
南京熙泰,https://www.zhipin.com/job_detail/abc6749b8d84f2ba1XN729W7E1Y~.html,8-12K,南京 雨花台区 宁南,1-3年,大专,python开发工程师,nanjing,2
南京道朋,https://www.zhipin.com/job_detail/cbd0155c5eded3d21ndz39u0EFo~.html,8-15K,南京 雨花台区 铁心桥,1-3年,大专,Python,nanjing,6
撒浪嘿哟,https://www.zhipin.com/job_detail/2d827082109705361XB72966FFY~.html,4-8K,南京 栖霞区 尧化,经验不限,本科,Python,nanjing,3
南京熙泰,https://www.zhipin.com/job_detail/2769db015da628e51XZz3tS7EFM~.html,7-10K,南京 雨花台区 宁南,1-3年,大专,Python,nanjing,3
公平价,https://www.zhipin.com/job_detail/84943b7da7cef9aa1XZ80t26ElM~.html,6-12K,南京 玄武区 徐庄软件园,1-3年,本科,python后端工程师,nanjing,2
江苏鸿信,https://www.zhipin.com/job_detail/9ad18e5ba1ddc7eb1XR42N-0E1s~.html,1-2K,南京 鼓楼区 汉中路,应届生,本科,Python(实习),nanjing,4
江苏鸿信,https://www.zhipin.com/job_detail/bc50e138f66d6b4e1nFz296-GVo~.html,6-11K,南京 鼓楼区 汉中路,1-3年,本科,Python,nanjing,6
南京数坤,https://www.zhipin.com/job_detail/20be3fb4272f3d281n153NS8FFQ~.html,5-10K,南京 鼓楼区 龙江,1-3年,本科,Python,nanjing,5
厚建云计算,https://www.zhipin.com/job_detail/95bb31f7e92cacbe0ndy2tS4GA~~.html,7-14K,南京 雨花台区 铁心桥,1-3年,大专,Python工程师,nanjing,5
辰阔网络,https://www.zhipin.com/job_detail/f4ba6d65d278f9851nJ-2dq7GFQ~.html,10-20K,南京 雨花台区 铁心桥,1-3年,本科,Python,nanjing,3
东方价值线,https://www.zhipin.com/job_detail/e0e9902a0b4bf8761nJ729q6GFc~.html,8-15K,南京 浦口区 泰山,1年以内,本科,Python,nanjing,1
新康众,https://www.zhipin.com/job_detail/02e8f125de5231c30nV62dq7FFI~.html,18-35K,南京 雨花台区 宁南,经验不限,本科,DevOps工程师,nanjing,1
云从科技,https://www.zhipin.com/job_detail/657575214974569803R42tm8FFA~.html,15-20K,南京 雨花台区 铁心桥,1-3年,本科,大数据算法工程师,nanjing,2
润和软件,https://www.zhipin.com/job_detail/67e67855c26a83c91XF42tS8F1Q~.html,8-16K,南京 雨花台区 铁心桥,1-3年,本科,自动化测试,nanjing,6
上海方菱计算机软件,https://www.zhipin.com/job_detail/8803c2b4bdbfd69003150ty8FVI~.html,6-11K,南京 栖霞区 仙林,经验不限,本科,C++开发助理工程师-南京,nanjing,6
Wind资讯,https://www.zhipin.com/job_detail/7f58ee768a7dbe1d1HF82tm7F1I~.html,12-24K,南京 建邺区 雨润大街,3-5年,本科,高级研发工程师,nanjing,5
万得,https://www.zhipin.com/job_detail/9cae7b8b3ed2e3e903Z70t6_F1M~.html,12-24K,南京 建邺区 雨润大街,3-5年,本科,JAVA软件开发工程师,nanjing,2
新康众,https://www.zhipin.com/job_detail/d5e435148b1b8d920nRy3dy4EVE~.html,18-35K,南京 雨花台区 宁南,3-5年,本科,运维开发工程师,nanjing,2
万得,https://www.zhipin.com/job_detail/608a82ba5dad53871nV_3Nq7FVI~.html,15-30K,南京 建邺区 奥体,3-5年,本科,Java,nanjing,5
北大青鸟中博,https://www.zhipin.com/job_detail/cdd4fe2fc896d36003Zy3ty9FVM~.html,12-18K,南京  ,3-5年,本科,云计算讲师,nanjing,2
英视睿达,https://www.zhipin.com/job_detail/76e092b8b234f688031z2du9FVs~.html,8-12K,南京 江宁区 江宁滨江,经验不限,本科,环境咨询工程师,nanjing,3
南京奥派信息股份公司,https://www.zhipin.com/job_detail/9aff8b5c4f5df52b031_39q7GFM~.html,13-18K,南京 鼓楼区 金陵小区,3-5年,大专,开发工程师,nanjing,2
奥本景观规划设计,https://www.zhipin.com/job_detail/5aaeed16594e8d0e1HZ90tu_E1U~.html,2-5K,南京 玄武区 珠江路,1年以内,本科,C#实习生,nanjing,4
万得,https://www.zhipin.com/job_detail/41d37c069c5e56f91nJy3t2_E1U~.html,10-20K,南京 建邺区 奥体,1年以内,本科,数据采集,nanjing,6
武汉佰钧成,https://www.zhipin.com/job_detail/9e8cc79917dc2ad50nR-39-4F1M~.html,10-15K,南京 建邺区 奥体,3-5年,本科,南京测试工程师,nanjing,6
奥本景观规划设计,https://www.zhipin.com/job_detail/802dab897bd82c6e1HZ90ti_E1A~.html,3-8K,南京 玄武区 珠江路,1-3年,本科,c#软件工程师,nanjing,1
中国电科28所,https://www.zhipin.com/job_detail/814b5f74d8fef1931H180ty6Els~.html,16-22K,南京 秦淮区 苜蓿园,1-3年,硕士,Java开发工程师,nanjing,6
润和软件,https://www.zhipin.com/job_detail/4731f9ecec7f77e01XF42ti6F1Q~.html,10-20K,南京 雨花台区 铁心桥,3-5年,本科,测试工程师,nanjing,1
小码王,https://www.zhipin.com/job_detail/230f46a3dc5574100nR62d-_FVI~.html,8-10K,南京 秦淮区 新街口,1-3年,本科,少儿编程讲师,nanjing,2
万得,https://www.zhipin.com/job_detail/0adcbc93ced95d651nR93tq1GFc~.html,16-32K,南京 建邺区 奥体,经验不限,本科,算法工程师,nanjing,5
Weavi,https://www.zhipin.com/job_detail/39c907ab2d1da1d01HN93Ny-Flc~.html,8-13K,南京 秦淮区 新街口,经验不限,本科,后端工程师,nanjing,1
中兴通讯股份有限公司,https://www.zhipin.com/job_detail/6fe03a51c2dcec7103192dq7FlI~.html,15-30K,南京 雨花台区 宁南,1-3年,本科,测试工程师/主管,nanjing,4
Easystack,https://www.zhipin.com/job_detail/c188d87f3cc682c603x509W_FlA~.html,15-30K,南京 雨花台区 铁心桥,3-5年,本科,Linux操作系统研发工程师（南京）,nanjing,2
摄星智能,https://www.zhipin.com/job_detail/c37f7f275253a7630nZ72dW9GVo~.html,11-22K·14薪,南京 栖霞区 尧化,1-3年,本科,后台开发工程师,nanjing,5
爱立信熊猫通信,https://www.zhipin.com/job_detail/5ee11c2e5271f7321HRy3N67FVA~.html,11-20K,南京 江宁区 百家湖,经验不限,本科,软件开发工程师,nanjing,6
Easystack,https://www.zhipin.com/job_detail/7837c1121b84759c1H1-2Ni5GFQ~.html,11-22K,南京 雨花台区 铁心桥,经验不限,本科,Openstack开发工程师（南京）,nanjing,6
华泰证券,https://www.zhipin.com/job_detail/3e5e67345654e5df1HF63N-_EVM~.html,20-40K,南京 建邺区 奥体,3-5年,本科,安全研发专家,nanjing,6
凡聚教育,https://www.zhipin.com/job_detail/f2d7244d8b233e661HN-2tu8FFc~.html,4-6K,南京  ,1年以内,本科,小学编程老师,nanjing,1
畅索软件,https://www.zhipin.com/job_detail/ccbdb1eace3470b00nV62tS6ElA~.html,7-10K,南京 栖霞区 尧化,3-5年,大专,测试工程师,nanjing,5
博彦科技,https://www.zhipin.com/job_detail/80bedfc950124fc61X1929-7GVI~.html,10-11K,南京 建邺区 小行,3-5年,大专,测试工程师,nanjing,1
毕马威智能创新空间,https://www.zhipin.com/job_detail/15fcce3a74a20ff61HBy3d66F1c~.html,15-25K,南京 鼓楼区 万达广场,3-5年,本科,Senior System Engineer,nanjing,2
渲染器动画,https://www.zhipin.com/job_detail/f93dc4872b66a55c03F70ty7E1U~.html,20-30K·16薪,南京 栖霞区 马群,3-5年,本科,后台开发工程师,nanjing,6
万得,https://www.zhipin.com/job_detail/09338518bca1abe203Z82dq1FFY~.html,13-24K,南京 建邺区 奥体,3-5年,本科,web前端,nanjing,5
车300,https://www.zhipin.com/job_detail/6f9b43763d0f4a5a0XF92d65Ew~~.html,15-30K,南京 鼓楼区 龙江,1-3年,本科,数据挖掘,nanjing,3
万得,https://www.zhipin.com/job_detail/718fd3b5ca89917c0Xxy29-4EA~~.html,12-24K·14薪,南京 建邺区 奥体,经验不限,硕士,Java,nanjing,5
南京考拉网络科技,https://www.zhipin.com/job_detail/a7da89ba21b5313f1Xxz39y1FFU~.html,9-14K,南京 栖霞区 亚东,1-3年,本科,Ruby开发工程师,nanjing,1
华泰证券,https://www.zhipin.com/job_detail/2857839db8dc9ebc1Hd53N-6FVE~.html,20-30K,南京 建邺区 奥体,1-3年,硕士,量化研究员,nanjing,4
欣威视通,https://www.zhipin.com/job_detail/20524ee3197d7ed41HN-39S4GVQ~.html,8-13K,南京 雨花台区 铁心桥,经验不限,本科,安卓测试工程师,nanjing,5
万得,https://www.zhipin.com/job_detail/4a4545c9156e17ce03Z_39W6ElE~.html,12-24K,南京 建邺区 雨润大街,1-3年,本科,高级研发工程师,nanjing,3
